receptorIdentificatie;rekentoolVersie;rekenjaar;naamOverheid;naam;toetspuntSoort;grondslag;opmerking;no2Concentratie;noxSRM1;noxSRM2;no2SRM1DirecteUitstoot;no2SRM2DirecteUitstoot;no2SRMConversiebijdrage;no2AchtergrondConcentratie;no2GCN;no2HWNdubtelcorrectie;no2GCNenEigenCorrectie;o3AchtergrondConcentratie;o3GCN;o3HWNdubtelcorrectie;o3GCNenEigenCorrectie;pm10Concentratie;pm10Overschrijdingsdagen;pm10SRM1;pm10SRM2;pm10AchtergrondConcentratie;pm10GCN;pm10HWNdubtelcorrectie;pm10GCNenEigenCorrectie;pm25Concentratie;pm25SRM1;pm25SRM2;pm25AchtergrondConcentratie;pm25GCN;pm25HWNdubtelcorrectie;pm25GCNenEigenCorrectie;ecConcentratie;ecSRM1;ecSRM2;ecAchtergrondConcentratie;ecGCN;ecHWNdubtelcorrectie;ecGCNenEigenCorrectie;geometrie
34366966_1096070;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L Karspeldreef,Amsterdam;Alle;0;;14.0015;3.6232;1.9798;0.4390;0.3212;1.6613;11.5800;-999;-1.4000;0.0000;49.0760;-999;-999;-999;14.8449;6.0000;0.4539;0.2059;14.1850;-999;-0.1850;0.0000;7.4818;0.1163;0.0625;7.3030;-999;-0.0510;0.0000;0.4066;0.0212;0.0104;0.3750;-999;-0.0290;0.0000;POINT(126868.048541922 480831.865512543)
34366966_1096071;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;16.5857;6.8524;1.5881;0.8286;0.2266;2.2315;13.2990;-999;-0.7010;0.0000;48.4550;-999;-999;-999;17.4532;6.1200;0.9230;0.1682;16.3620;-999;-0.0880;0.0000;9.0186;0.2295;0.0510;8.7380;-999;-0.0260;0.0000;0.5073;0.0329;0.0084;0.4660;-999;-0.0140;0.0000;POINT(118753.44753829 485388.832217812)
34366966_1096072;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;18.0766;6.2070;1.2965;0.6183;0.1771;1.9701;15.3110;-999;-0.1090;0.0000;47.2500;-999;-999;-999;16.6937;6.0100;0.6297;0.1151;15.9490;-999;-0.0110;0.0000;8.5047;0.1654;0.0343;8.3050;-999;-0.0040;0.0000;0.5062;0.0270;0.0062;0.4730;-999;-0.0020;0.0000;POINT(121479.657773886 488439.964729754)
34366966_1096073;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.9917;6.4730;1.0340;0.7223;0.1509;1.9585;13.1600;-999;-0.1500;0.0000;48.4030;-999;-999;-999;15.9239;6.0000;0.6225;0.0964;15.2050;-999;-0.0150;0.0000;7.8998;0.1688;0.0290;7.7020;-999;-0.0050;0.0000;0.4408;0.0278;0.0050;0.4080;-999;-0.0030;0.0000;POINT(122688.780004498 489502.585464083)
34366966_1096075;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;16.2610;1.2656;6.9020;0.1566;0.9145;3.0129;12.1770;-999;-4.1130;0.0000;48.6750;-999;-999;-999;15.5369;6.0000;0.1774;0.7184;14.6410;-999;-0.5690;0.0000;7.8405;0.0439;0.2196;7.5770;-999;-0.1420;0.0000;0.4263;0.0063;0.0370;0.3830;-999;-0.0800;0.0000;POINT(120240.399999619 483727.878728314)
34366966_1096079;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;17.5874;7.0849;0.8420;0.7409;0.1174;2.0030;14.7260;-999;-0.1340;0.0000;47.5120;-999;-999;-999;17.8767;6.2600;0.6577;0.0850;17.1340;-999;-0.0160;0.0000;9.4189;0.1762;0.0257;9.2170;-999;-0.0050;0.0000;0.5459;0.0276;0.0043;0.5140;-999;-0.0030;0.0000;POINT(120135.899999619 487451.893398282)
34366966_1096080;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;17.6464;5.3709;7.1499;0.6110;0.9626;3.9288;12.1440;-999;-4.6960;0.0000;48.7500;-999;-999;-999;15.7554;6.0000;0.6404;0.7479;14.3670;-999;-0.6730;0.0000;7.7379;0.1636;0.2283;7.3460;-999;-0.1700;0.0000;0.4381;0.0258;0.0384;0.3740;-999;-0.0950;0.0000;POINT(118937.899999619 483317.242342755)
34366966_1096082;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;13.2250;3.8013;1.3493;0.5244;0.2034;1.4893;11.0080;-999;-0.5640;0.0000;50.2010;-999;-999;-999;15.1872;6.0000;0.5004;0.1408;14.5460;-999;-0.0640;0.0000;7.5130;0.1252;0.0428;7.3450;-999;-0.0210;0.0000;0.4088;0.0188;0.0071;0.3830;-999;-0.0120;0.0000;POINT(116826.399999619 486255.5)
34366966_1096083;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;17.0831;8.5905;1.5223;0.9598;0.2186;2.6057;13.2990;-999;-0.7010;0.0000;48.5550;-999;-999;-999;17.5754;6.1600;1.0516;0.1618;16.3620;-999;-0.0880;0.0000;9.0532;0.2661;0.0490;8.7380;-999;-0.0260;0.0000;0.5155;0.0414;0.0081;0.4660;-999;-0.0140;0.0000;POINT(118651.899999619 485821.502499937)
34366966_1096086;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;13.5493;2.9876;1.9100;0.3758;0.2774;1.5181;11.3780;-999;-0.7720;0.0000;49.7090;-999;-999;-999;15.5368;6.0000;0.4299;0.1979;14.9090;-999;-0.0910;0.0000;7.9021;0.1058;0.0603;7.7360;-999;-0.0270;0.0000;0.4209;0.0148;0.0101;0.3960;-999;-0.0150;0.0000;POINT(119695.399999619 482396)
34366966_1096087;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;12.7280;4.5648;1.8282;0.5806;0.2975;1.8439;10.0060;-999;-0.6540;0.0000;49.9080;-999;-999;-999;15.2546;6.0000;0.6856;0.1870;14.3820;-999;-0.0780;0.0000;7.7446;0.1678;0.0568;7.5200;-999;-0.0230;0.0000;0.4109;0.0245;0.0094;0.3770;-999;-0.0130;0.0000;POINT(126832.300000191 478535.493783687)
34366966_1096088;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;14.1693;3.9849;2.0904;0.5432;0.2972;1.8058;11.5230;-999;-0.8170;0.0000;49.5530;-999;-999;-999;15.8468;6.0000;0.4974;0.2174;15.1320;-999;-0.0980;0.0000;8.1315;0.1262;0.0663;7.9390;-999;-0.0280;0.0000;0.4424;0.0193;0.0111;0.4120;-999;-0.0160;0.0000;POINT(120374.300000191 482760)
34366966_1096089;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.0308;7.2594;0.9583;0.5658;0.1385;2.2145;12.1120;-999;-0.3580;0.0000;49.4410;-999;-999;-999;16.2288;6.0100;0.6184;0.0884;15.5220;-999;-0.0380;0.0000;7.3472;0.1623;0.0269;7.1580;-999;-0.0120;0.0000;0.3767;0.0281;0.0045;0.3440;-999;-0.0070;0.0000;POINT(114646.800000191 490304.244164866)
34366966_1096090;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;14.5266;4.1077;1.2488;0.3114;0.1854;1.5478;12.4820;-999;-2.0380;0.0000;48.8000;-999;-999;-999;16.6165;6.0000;0.2655;0.1260;16.2250;-999;-0.2850;0.0000;7.9893;0.0790;0.0383;7.8720;-999;-0.0720;0.0000;0.3814;0.0140;0.0064;0.3610;-999;-0.0400;0.0000;POINT(118823.300000191 489340.042310822)
34366966_1096091;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;16.6110;11.4732;3.3415;1.2803;0.4651;3.8906;10.9750;-999;-3.4550;0.0000;49.4820;-999;-999;-999;15.8245;6.0000;1.3631;0.3533;14.1080;-999;-0.4620;0.0000;7.7207;0.3470;0.1077;7.2660;-999;-0.1210;0.0000;0.4404;0.0533;0.0180;0.3690;-999;-0.0680;0.0000;POINT(121079.800000191 482939.5)
34366966_1096093;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;16.1173;6.1449;3.2870;0.7611;0.4516;2.7077;12.1970;-999;-4.3130;0.0000;48.7540;-999;-999;-999;15.6502;6.0000;0.6658;0.3404;14.6440;-999;-0.6060;0.0000;7.8346;0.1758;0.1039;7.5550;-999;-0.1520;0.0000;0.4408;0.0284;0.0174;0.3950;-999;-0.0850;0.0000;POINT(119690.800000191 483187.7)
34366966_1096096;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;16.7640;14.8340;2.0444;1.8423;0.2988;4.1548;10.4680;-999;-1.0170;0.0000;50.3800;-999;-999;-999;16.4031;6.0000;2.1509;0.2111;14.0410;-999;-0.1190;0.0000;7.6837;0.5284;0.0643;7.0910;-999;-0.0370;0.0000;0.4498;0.0761;0.0108;0.3630;-999;-0.0210;0.0000;POINT(118875.300000191 482393.35)
34366966_1096101;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;13.6044;3.1105;2.1348;0.3820;0.3052;1.6391;11.2780;-999;-0.7720;0.0000;49.7090;-999;-999;-999;15.5583;6.0000;0.4278;0.2215;14.9090;-999;-0.0910;0.0000;7.9095;0.1060;0.0675;7.7360;-999;-0.0270;0.0000;0.4224;0.0151;0.0113;0.3960;-999;-0.0150;0.0000;POINT(119691.800000191 482709.5)
34366966_1096102;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;13.6900;3.2242;2.2119;0.4025;0.3149;1.6946;11.2780;-999;-0.7720;0.0000;49.7090;-999;-999;-999;15.5666;6.0000;0.4281;0.2295;14.9090;-999;-0.0910;0.0000;7.9123;0.1064;0.0699;7.7360;-999;-0.0270;0.0000;0.4229;0.0152;0.0117;0.3960;-999;-0.0150;0.0000;POINT(119691.800000191 482783.5)
34366966_1096105;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;12.3811;1.0412;0.5375;0.1160;0.0757;0.4973;11.6920;-999;-0.2080;0.0000;49.6670;-999;-999;-999;16.5662;6.0000;0.1387;0.0485;16.3790;-999;-0.0210;0.0000;7.2529;0.0342;0.0147;7.2040;-999;-0.0070;0.0000;0.3432;0.0047;0.0025;0.3360;-999;-0.0040;0.0000;POINT(115103.300000191 491724.847274468)
34366966_1096106;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.0205;2.7425;1.4162;0.3737;0.2013;1.2255;13.2200;-999;-2.1200;0.0000;48.3550;-999;-999;-999;16.8910;6.0200;0.3702;0.1468;16.3740;-999;-0.3060;0.0000;8.6302;0.0926;0.0446;8.4930;-999;-0.0760;0.0000;0.4595;0.0142;0.0074;0.4380;-999;-0.0430;0.0000;POINT(118588.201521903 488096.965941398)
34366966_1096109;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.7394;8.2718;1.2630;0.8420;0.1888;2.4815;12.2270;-999;-0.2930;0.0000;48.9310;-999;-999;-999;16.0782;6.0200;0.7784;0.1198;15.1800;-999;-0.0300;0.0000;7.9732;0.2077;0.0364;7.7290;-999;-0.0090;0.0000;0.4259;0.0337;0.0062;0.3860;-999;-0.0050;0.0000;POINT(122527.301083691 490915.568035224)
34366966_1096114;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.9863;2.9519;1.7557;0.3773;0.2731;1.3919;13.9440;-999;-0.6560;0.0000;48.0750;-999;-999;-999;16.7918;6.0100;0.4544;0.1733;16.1640;-999;-0.0760;0.0000;7.7542;0.1106;0.0527;7.5910;-999;-0.0220;0.0000;0.4176;0.0158;0.0088;0.3930;-999;-0.0120;0.0000;POINT(120479.652200937 491834.035767416)
37161516_1096115;2021-rbl_20210416_b450dd4f12;2030;Hoogheemraadschap Hollands Noorderkwartier;R ,;Alle;0;;10.1046;0.0555;0.7174;0.0066;0.1073;0.3206;9.6700;-999;-0.3200;0.0000;50.4750;-999;-999;-999;13.3232;6.0000;0.0060;0.0681;13.2490;-999;-0.0310;0.0000;6.5594;0.0016;0.0208;6.5370;-999;-0.0100;0.0000;0.3168;0.0002;0.0035;0.3130;-999;-0.0060;0.0000;POINT(128710.922905266 489324.848331089)
34366966_1096116;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;12.1732;3.1067;1.8029;0.3732;0.2938;1.5002;10.0060;-999;-0.6540;0.0000;49.9080;-999;-999;-999;15.0053;6.0000;0.4383;0.1850;14.3820;-999;-0.0780;0.0000;7.6842;0.1080;0.0562;7.5200;-999;-0.0230;0.0000;0.4024;0.0161;0.0093;0.3770;-999;-0.0130;0.0000;POINT(126813.498938877 478804.429084603)
34366966_1096117;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;14.6972;3.1329;2.3888;0.3611;0.3702;1.7049;12.2610;-999;-1.1090;0.0000;48.8040;-999;-999;-999;15.1161;6.0000;0.4027;0.2475;14.4660;-999;-0.1340;0.0000;7.6049;0.1006;0.0754;7.4290;-999;-0.0380;0.0000;0.4091;0.0145;0.0126;0.3820;-999;-0.0210;0.0000;POINT(123258.384959564 483534.868801362)
34366966_1096119;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.2752;5.0396;1.7867;0.6017;0.2775;1.9049;12.4910;-999;-0.9290;0.0000;48.6680;-999;-999;-999;15.6383;6.0000;0.6467;0.1806;14.8110;-999;-0.1090;0.0000;7.9206;0.1626;0.0549;7.7030;-999;-0.0310;0.0000;0.4378;0.0256;0.0092;0.4030;-999;-0.0170;0.0000;POINT(124399.265129488 484699.604111753)
34366966_1096120;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R Plesmanlaan,Amsterdam;Alle;0;;13.4700;3.1829;2.0593;0.3502;0.3284;1.6314;11.1600;-999;-0.7860;0.0000;49.9970;-999;-999;-999;15.4706;6.0000;0.4064;0.2111;14.8530;-999;-0.0970;0.0000;7.7801;0.1018;0.0642;7.6140;-999;-0.0280;0.0000;0.4274;0.0166;0.0108;0.4000;-999;-0.0160;0.0000;POINT(115059.026076727 484681.15749184)
34366966_1096121;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;12.1570;0.3233;1.0965;0.0381;0.1585;0.5454;11.4150;-999;-0.4130;0.0000;49.8260;-999;-999;-999;15.2082;6.0000;0.0358;0.1104;15.0620;-999;-0.0480;0.0000;7.6658;0.0093;0.0335;7.6230;-999;-0.0140;0.0000;0.4051;0.0015;0.0056;0.3980;-999;-0.0080;0.0000;POINT(116903.666845765 487862.595391252)
34366966_1096123;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.1402;7.2500;1.1772;0.5650;0.1713;2.2918;12.1120;-999;-0.3580;0.0000;49.4410;-999;-999;-999;16.2488;6.0100;0.6176;0.1092;15.5220;-999;-0.0380;0.0000;7.3533;0.1621;0.0333;7.1580;-999;-0.0120;0.0000;0.3777;0.0281;0.0056;0.3440;-999;-0.0070;0.0000;POINT(114642.85269881 490089.126827592)
34366966_1096126;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;14.8227;3.5774;1.9969;0.4581;0.2935;1.6552;12.4160;-999;-2.1140;0.0000;48.8040;-999;-999;-999;16.0532;6.0300;0.5599;0.2143;15.2790;-999;-0.3010;0.0000;8.0122;0.1362;0.0649;7.8110;-999;-0.0760;0.0000;0.4322;0.0187;0.0105;0.4030;-999;-0.0420;0.0000;POINT(117600.652719118 487011.626997671)
34366966_1096127;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;16.7696;5.8707;2.2689;0.7219;0.3184;2.2513;13.4780;-999;-3.1520;0.0000;48.1970;-999;-999;-999;16.1682;6.0100;0.8562;0.2370;15.0750;-999;-0.4350;0.0000;8.1751;0.2098;0.0723;7.8930;-999;-0.1100;0.0000;0.4567;0.0295;0.0121;0.4150;-999;-0.0610;0.0000;POINT(121770.788431797 483746.847711082)
34366966_1096129;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Geen;1;Rekenpunt obv toepasbaarheid Havengebied Amsterdam;13.2103;1.1184;1.1505;0.1397;0.1763;0.7513;12.1430;-999;-0.4970;0.0000;49.1710;-999;-999;-999;16.9608;6.0300;0.1701;0.1137;16.6770;-999;-0.0530;0.0000;7.4739;0.0413;0.0346;7.3980;-999;-0.0170;0.0000;0.3602;0.0054;0.0058;0.3490;-999;-0.0090;0.0000;POINT(117409.986228682 491265.820590085)
34366966_1096130;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;15.8295;3.6460;2.8625;0.4140;0.4260;1.9915;12.9980;-999;-1.1420;0.0000;48.4170;-999;-999;-999;15.5339;6.0000;0.4974;0.2995;14.7370;-999;-0.1430;0.0000;7.8437;0.1224;0.0912;7.6300;-999;-0.0400;0.0000;0.4335;0.0172;0.0153;0.4010;-999;-0.0220;0.0000;POINT(122542.144288771 483327.097300956)
37161516_1096131;2021-rbl_20210416_b450dd4f12;2030;Hoogheemraadschap Hollands Noorderkwartier;L ,;Alle;0;;10.1015;0.0596;0.7091;0.0071;0.1065;0.3179;9.6700;-999;-0.3200;0.0000;50.4750;-999;-999;-999;13.3233;6.0000;0.0065;0.0678;13.2490;-999;-0.0310;0.0000;6.5594;0.0017;0.0207;6.5370;-999;-0.0100;0.0000;0.3168;0.0003;0.0035;0.3130;-999;-0.0060;0.0000;POINT(128817.299999952 489057.028619504)
34366966_1096133;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;15.0870;4.9018;1.6798;0.5466;0.2573;1.8472;12.4360;-999;-0.9540;0.0000;48.6960;-999;-999;-999;14.8861;6.0000;0.6341;0.1650;14.0870;-999;-0.1030;0.0000;7.4249;0.1568;0.0500;7.2180;-999;-0.0310;0.0000;0.4154;0.0250;0.0084;0.3820;-999;-0.0180;0.0000;POINT(125213.472370036 486466.944558157)
34366966_1096184;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;19.7958;8.8734;1.7078;1.0326;0.2416;2.6375;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.7361;6.0100;1.2289;0.1553;15.3520;-999;-0.0080;0.0000;8.2645;0.3023;0.0451;7.9170;-999;-0.0030;0.0000;0.5089;0.0451;0.0079;0.4560;-999;-0.0020;0.0000;POINT(122742.045625772 488815.108898703)
34366966_1096185;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;19.8810;7.9872;2.4816;0.9295;0.3472;2.7203;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.6818;6.0100;1.1061;0.2236;15.3520;-999;-0.0080;0.0000;8.2532;0.2721;0.0641;7.9170;-999;-0.0030;0.0000;0.5078;0.0406;0.0112;0.4560;-999;-0.0020;0.0000;POINT(122672.141207092 488753.514711335)
34366966_1096186;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;19.6788;9.1074;1.3047;1.0598;0.1868;2.5482;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.7330;6.0100;1.2613;0.1198;15.3520;-999;-0.0080;0.0000;8.2626;0.3103;0.0353;7.9170;-999;-0.0030;0.0000;0.5084;0.0463;0.0061;0.4560;-999;-0.0020;0.0000;POINT(122812.1442133 488874.036806139)
34366966_1096187;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;20.1841;6.0728;4.1836;0.8332;0.5803;2.8866;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.2651;6.0100;0.5388;0.3744;15.3520;-999;-0.0080;0.0000;8.1722;0.1493;0.1059;7.9170;-999;-0.0030;0.0000;0.5008;0.0263;0.0186;0.4560;-999;-0.0020;0.0000;POINT(122649.387972829 488673.536448577)
34366966_1096188;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;18.9201;6.4663;1.3122;0.8872;0.1878;1.9611;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.0461;6.0300;0.5737;0.1204;15.3520;-999;-0.0080;0.0000;8.1115;0.1590;0.0355;7.9170;-999;-0.0030;0.0000;0.4901;0.0280;0.0062;0.4560;-999;-0.0020;0.0000;POINT(122833.193531142 488850.265287612)
34366966_1096189;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;1;21.5027;10.1416;4.5163;1.1802;0.6260;3.8125;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;17.1604;6.0600;1.4045;0.4039;15.3520;-999;-0.0080;0.0000;8.3766;0.3455;0.1141;7.9170;-999;-0.0030;0.0000;0.5275;0.0515;0.0200;0.4560;-999;-0.0020;0.0000;POINT(122624.886276116 488699.34981917)
34366966_1096190;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;19.5180;6.7688;2.3203;0.9288;0.3251;2.3802;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.1618;6.0100;0.6005;0.2093;15.3520;-999;-0.0080;0.0000;8.1435;0.1664;0.0601;7.9170;-999;-0.0030;0.0000;0.4958;0.0293;0.0105;0.4560;-999;-0.0020;0.0000;POINT(122691.607375664 488725.539271736)
34366966_1096191;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;20.0513;10.4669;1.1698;1.2181;0.1686;2.7806;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.9095;6.0200;1.4495;0.1080;15.3520;-999;-0.0080;0.0000;8.3056;0.3566;0.0320;7.9170;-999;-0.0030;0.0000;0.5147;0.0532;0.0055;0.4560;-999;-0.0020;0.0000;POINT(122882.168827968 488935.32465739)
34366966_1096192;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;19.0302;6.4007;1.5821;0.8782;0.2243;2.0436;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.0640;6.0200;0.5679;0.1441;15.3520;-999;-0.0080;0.0000;8.1164;0.1574;0.0420;7.9170;-999;-0.0030;0.0000;0.4910;0.0277;0.0073;0.4560;-999;-0.0020;0.0000;POINT(122760.533266603 488788.634786967)
34366966_1096193;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;19.4346;8.1600;1.1670;1.1196;0.1683;2.2627;15.8840;-999;-0.0860;0.0000;47.0390;-999;-999;-999;16.1837;6.0100;0.7240;0.1077;15.3520;-999;-0.0080;0.0000;8.1496;0.2007;0.0319;7.9170;-999;-0.0030;0.0000;0.4968;0.0353;0.0055;0.4560;-999;-0.0020;0.0000;POINT(122904.616599533 488912.055498688)
34366966_1138170;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;19.4817;3.5193;11.1999;0.4705;1.7710;4.8632;12.3770;-999;-2.9830;0.0000;49.0050;-999;-999;-999;16.7896;6.0100;0.3057;1.1179;15.3660;-999;-0.4040;0.0000;7.8289;0.0835;0.3384;7.4070;-999;-0.1070;0.0000;0.4259;0.0138;0.0561;0.3560;-999;-0.0600;0.0000;POINT(119912.843499 493660.728022558)
34366966_1138469;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;16.3805;3.5364;6.6498;0.4728;1.0502;3.3605;11.4970;-999;-3.9130;0.0000;49.5010;-999;-999;-999;15.8762;6.0000;0.3072;0.6620;14.9070;-999;-0.5130;0.0000;7.5843;0.0839;0.2014;7.2990;-999;-0.1330;0.0000;0.4004;0.0138;0.0335;0.3530;-999;-0.0750;0.0000;POINT(120438 493167.3)
34366966_1138767;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;18.3279;10.5513;3.7034;1.2074;0.5085;3.7341;12.8780;-999;-3.1520;0.0000;48.3170;-999;-999;-999;16.7754;6.0100;1.3122;0.3882;15.0750;-999;-0.4350;0.0000;8.3420;0.3305;0.1184;7.8930;-999;-0.1100;0.0000;0.4840;0.0491;0.0199;0.4150;-999;-0.0610;0.0000;POINT(121076.900001526 483059)
34366966_1138773;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;L ,;Alle;0;;15.2215;7.8408;2.8210;0.8961;0.3951;2.9553;10.9750;-999;-3.4550;0.0000;49.4820;-999;-999;-999;15.2620;6.0000;0.8586;0.2954;14.1080;-999;-0.4620;0.0000;7.5776;0.2215;0.0901;7.2660;-999;-0.1210;0.0000;0.4179;0.0338;0.0151;0.3690;-999;-0.0680;0.0000;POINT(121080.799999237 482815)
34366966_1139883;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;R ,;Alle;0;;17.5932;3.7598;1.0400;0.4386;0.1524;1.2972;15.7050;-999;-0.1250;0.0000;47.1170;-999;-999;-999;16.6604;6.0000;0.5000;0.1044;16.0560;-999;-0.0140;0.0000;8.6548;0.1242;0.0317;8.4990;-999;-0.0040;0.0000;0.4980;0.0177;0.0053;0.4750;-999;-0.0020;0.0000;POINT(122742.597504031 486011.414975815)
34366966_1140481;2021-rbl_20210416_b450dd4f12;2030;Gemeente Amsterdam;Burgemeester Stramanweg,Ouder-Amstel;Alle;0;;16.2159;3.8940;6.7883;0.5091;1.1170;3.4598;11.1300;-999;-4.3200;0.0000;49.4230;-999;-999;-999;14.8215;6.0000;0.3355;0.7030;13.7830;-999;-0.5870;0.0000;7.3819;0.0927;0.2122;7.0770;-999;-0.1540;0.0000;0.3991;0.0157;0.0354;0.3480;-999;-0.0860;0.0000;POINT(123861.534684788 480279.697972818)
27364178_1280969;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.7534;3.4795;4.8695;0.3065;0.7620;2.7410;11.9440;-999;-1.3560;0.0000;49.3040;-999;-999;-999;15.8391;6.0000;0.3493;0.4838;15.0060;-999;-0.1740;0.0000;7.4938;0.0895;0.1473;7.2570;-999;-0.0450;0.0000;0.3937;0.0153;0.0244;0.3540;-999;-0.0250;0.0000;POINT(116859.59536181 489504.766092587)
27364178_1281011;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;15.7049;3.4795;4.7765;0.3065;0.7470;2.7075;11.9440;-999;-1.3560;0.0000;49.3040;-999;-999;-999;15.8300;6.0000;0.3493;0.4748;15.0060;-999;-0.1740;0.0000;7.4911;0.0895;0.1446;7.2570;-999;-0.0450;0.0000;0.3933;0.0153;0.0240;0.3540;-999;-0.0250;0.0000;POINT(116960.141191091 489504.466641872)
27364178_1281099;2021-rbl_20210416_b450dd4f12;2030;Ministerie van IenW-Rijkswaterstaat;Rijkswaterstaat;Geen;1;;16.2266;3.4775;4.0526;0.3063;0.6316;2.4117;12.8770;-999;-1.5830;0.0000;48.6510;-999;-999;-999;16.2158;6.0100;0.3491;0.4027;15.4640;-999;-0.2060;0.0000;7.7011;0.0895;0.1226;7.4890;-999;-0.0530;0.0000;0.4056;0.0153;0.0204;0.3700;-999;-0.0300;0.0000;POINT(117060.758221611 489504.334425012)
